year,college_code,college_name,district,college_type,branch_code,branch_name,cutoff_oc,cutoff_bc,cutoff_bcm,cutoff_mbc,cutoff_sc,cutoff_sca,cutoff_st,cutoff_oc_partial,cutoff_bc_partial,cutoff_bcm_partial,cutoff_mbc_partial,cutoff_sc_partial,cutoff_sca_partial,cutoff_st_partial,rank_oc,rank_bc,rank_bcm,rank_mbc,rank_sc,rank_sca,rank_st,rank_oc_partial,rank_bc_partial,rank_bcm_partial,rank_mbc_partial,rank_sc_partial,rank_sca_partial,rank_st_partial
2023,1511,Ranipettai Engineering College Thenkadappanthangal Ranipet District 632513,VELLORE,SELF FINANCING COLLEGES TIER 3,EE,Electrical and Electronics Engineering,,,,,,,,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0
2023,1511,Ranipettai Engineering College Thenkadappanthangal Ranipet District 632513,VELLORE,SELF FINANCING COLLEGES TIER 3,ME,Mechanical Engineering,,,,,,,,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0
2023,1512,S K P Engineering College Thiruvannamalai District 606611,THIRUVANNAMALAI,SELF FINANCING COLLEGES TIER 3,AD,Artificial Intelligence and Data Science,139.0,106.0,,112.5,114.5,,,0,0,0,0,1,0,0,93487.0,159659.0,,149804.0,145912.0,,,0,0,0,0,1,0,0
2023,1512,S K P Engineering College Thiruvannamalai District 606611,THIRUVANNAMALAI,SELF FINANCING COLLEGES TIER 3,CE,Civil Engineering,110.5,,,,,,,1,0,0,0,0,0,0,152621.0,,,,,,,1,0,0,0,0,0,0
2023,1512,S K P Engineering College Thiruvannamalai District 606611,THIRUVANNAMALAI,SELF FINANCING COLLEGES TIER 3,CS,Computer Science and Engineering,138.5,106.5,119.0,126.5,107.5,,,0,1,0,0,0,0,0,94074.0,159295.0,137381.0,121597.0,158146.0,,,0,1,0,0,0,0,0
2023,1512,S K P Engineering College Thiruvannamalai District 606611,THIRUVANNAMALAI,SELF FINANCING COLLEGES TIER 3,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,126.0,109.0,99.5,113.0,,,,0,1,0,0,0,0,0,122609.0,155475.0,167386.0,148572.0,,,,0,1,0,0,0,0,0
2023,1512,S K P Engineering College Thiruvannamalai District 606611,THIRUVANNAMALAI,SELF FINANCING COLLEGES TIER 3,EE,Electrical and Electronics Engineering,101.5,,,,,,,1,0,0,0,0,0,0,165629.0,,,,,,,1,0,0,0,0,0,0
2023,1512,S K P Engineering College Thiruvannamalai District 606611,THIRUVANNAMALAI,SELF FINANCING COLLEGES TIER 3,IT,INFORMATION TECHNOLOGY,141.5,119.0,128.0,117.5,102.5,,,0,0,0,0,1,0,0,87146.0,137055.0,118379.0,140206.0,164514.0,,,0,0,0,0,1,0,0
2023,1512,S K P Engineering College Thiruvannamalai District 606611,THIRUVANNAMALAI,SELF FINANCING COLLEGES TIER 3,ME,Mechanical Engineering,92.5,,,,,,,1,0,0,0,0,0,0,172875.0,,,,,,,1,0,0,0,0,0,0
2023,1512,S K P Engineering College Thiruvannamalai District 606611,THIRUVANNAMALAI,SELF FINANCING COLLEGES TIER 3,SC,Computer Science and Engineering (Cyber Security),124.0,120.5,114.5,110.5,,,,0,1,0,0,0,0,0,126544.0,134598.0,145785.0,152937.0,,,,0,1,0,0,0,0,0
2023,1513,Sri Balaji Chockalingam Engineering College Arni Thiruvannamalai District 632317,THIRUVANNAMALAI,SELF FINANCING COLLEGES TIER 3,CS,Computer Science and Engineering,118.0,99.5,,97.5,89.5,,,0,1,0,1,1,0,0,139555.0,167278.0,,169167.0,174577.0,,,0,1,0,1,1,0,0
2023,1513,Sri Balaji Chockalingam Engineering College Arni Thiruvannamalai District 632317,THIRUVANNAMALAI,SELF FINANCING COLLEGES TIER 3,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,99.5,,,90.0,,,,0,0,0,1,0,0,0,167622.0,,,174194.0,,,,0,0,0,1,0,0,0
2023,1513,Sri Balaji Chockalingam Engineering College Arni Thiruvannamalai District 632317,THIRUVANNAMALAI,SELF FINANCING COLLEGES TIER 3,IT,INFORMATION TECHNOLOGY,127.5,105.5,,112.5,105.5,,,0,1,0,0,1,0,0,119564.0,160839.0,,149715.0,160846.0,,,0,1,0,0,1,0,0
2023,1514,Sri Nandhanam College of Engineering and Technology Molagarampatti Tirupattur Vellore-635601,THIRUPATHUR,SELF FINANCING COLLEGES TIER 3,BT,BIO TECHNOLOGY,,,,,,,,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0
2023,1514,Sri Nandhanam College of Engineering and Technology Molagarampatti Tirupattur Vellore-635601,THIRUPATHUR,SELF FINANCING COLLEGES TIER 3,CS,Computer Science and Engineering,107.0,,,,,,,1,0,0,0,0,0,0,158448.0,,,,,,,1,0,0,0,0,0,0
2023,1514,Sri Nandhanam College of Engineering and Technology Molagarampatti Tirupattur Vellore-635601,THIRUPATHUR,SELF FINANCING COLLEGES TIER 3,EE,Electrical and Electronics Engineering,,,,,,,,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0
2023,1514,Sri Nandhanam College of Engineering and Technology Molagarampatti Tirupattur Vellore-635601,THIRUPATHUR,SELF FINANCING COLLEGES TIER 3,ME,Mechanical Engineering,,,,,,,,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0
2023,1514,Sri Nandhanam College of Engineering and Technology Molagarampatti Tirupattur Vellore-635601,THIRUPATHUR,SELF FINANCING COLLEGES TIER 3,MR,MARINE ENGINEERING,,,,,,,,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0
2023,1516,Thanthai Periyar Government Institute of Technology Bagayam Vellore District 632002,VELLORE,GOVERNMENT ENGG COLLEGES,CE,Civil Engineering,149.0,124.5,128.0,136.5,118.0,,,0,0,0,0,0,0,0,71516.0,126189.0,117606.0,99337.0,139863.0,,,0,0,0,0,0,0,0
2023,1516,Thanthai Periyar Government Institute of Technology Bagayam Vellore District 632002,VELLORE,GOVERNMENT ENGG COLLEGES,CS,Computer Science and Engineering,183.5,171.0,175.0,175.87,152.0,171.0,,0,0,0,0,0,0,0,14656.0,31027.0,25024.0,24194.0,65678.0,31009.0,,0,0,0,0,0,0,0
2023,1516,Thanthai Periyar Government Institute of Technology Bagayam Vellore District 632002,VELLORE,GOVERNMENT ENGG COLLEGES,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,173.0,162.5,163.5,162.0,138.0,117.5,119.0,0,0,0,0,0,0,0,27961.0,45087.0,43288.0,46093.0,95963.0,140593.0,137506.0,0,0,0,0,0,0,0
2023,1516,Thanthai Periyar Government Institute of Technology Bagayam Vellore District 632002,VELLORE,GOVERNMENT ENGG COLLEGES,EE,Electrical and Electronics Engineering,162.0,152.5,143.0,152.0,138.5,124.0,,0,0,0,0,0,0,0,46134.0,64285.0,84729.0,65630.0,94314.0,127238.0,,0,0,0,0,0,0,0
2023,1516,Thanthai Periyar Government Institute of Technology Bagayam Vellore District 632002,VELLORE,GOVERNMENT ENGG COLLEGES,ME,Mechanical Engineering,148.0,124.5,124.5,134.5,123.0,102.5,,0,0,0,0,0,1,0,73322.0,125541.0,125256.0,103764.0,129183.0,164412.0,,0,0,0,0,0,1,0
2023,1517,Thirumalai Engineering College Kilambi Kancheepuram District 631551,KANCHEEPURAM,SELF FINANCING COLLEGES TIER 3,AD,Artificial Intelligence and Data Science,94.5,,,,,,,1,0,0,0,0,0,0,171729.0,,,,,,,1,0,0,0,0,0,0
2023,1517,Thirumalai Engineering College Kilambi Kancheepuram District 631551,KANCHEEPURAM,SELF FINANCING COLLEGES TIER 3,CE,Civil Engineering,,,,,,,,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0
2023,1517,Thirumalai Engineering College Kilambi Kancheepuram District 631551,KANCHEEPURAM,SELF FINANCING COLLEGES TIER 3,CS,Computer Science and Engineering,80.0,,,,,,,1,0,0,0,0,0,0,176700.0,,,,,,,1,0,0,0,0,0,0
2023,1517,Thirumalai Engineering College Kilambi Kancheepuram District 631551,KANCHEEPURAM,SELF FINANCING COLLEGES TIER 3,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,107.0,,,,,,,1,0,0,0,0,0,0,158648.0,,,,,,,1,0,0,0,0,0,0
2023,1517,Thirumalai Engineering College Kilambi Kancheepuram District 631551,KANCHEEPURAM,SELF FINANCING COLLEGES TIER 3,EE,Electrical and Electronics Engineering,95.0,,,,,,,1,0,0,0,0,0,0,171091.0,,,,,,,1,0,0,0,0,0,0
2023,1517,Thirumalai Engineering College Kilambi Kancheepuram District 631551,KANCHEEPURAM,SELF FINANCING COLLEGES TIER 3,IT,INFORMATION TECHNOLOGY,117.0,,,,,,,1,0,0,0,0,0,0,141029.0,,,,,,,1,0,0,0,0,0,0
2023,1517,Thirumalai Engineering College Kilambi Kancheepuram District 631551,KANCHEEPURAM,SELF FINANCING COLLEGES TIER 3,ME,Mechanical Engineering,92.5,,,,,,,1,0,0,0,0,0,0,172970.0,,,,,,,1,0,0,0,0,0,0
2023,1518,Thiruvalluvar College of Engineering and Technology Vandavasi Thiruvannamalai District 604505,THIRUVANNAMALAI,SELF FINANCING COLLEGES TIER 3,AE,AERONAUTICAL ENGINEERING,97.0,,,,,,,1,0,0,0,0,0,0,169750.0,,,,,,,1,0,0,0,0,0,0
2023,1518,Thiruvalluvar College of Engineering and Technology Vandavasi Thiruvannamalai District 604505,THIRUVANNAMALAI,SELF FINANCING COLLEGES TIER 3,AM,Computer Science and Engineering (AI and Machine Learning),85.0,,,,,,,0,0,0,0,0,0,0,176187.0,,,,,,,0,0,0,0,0,0,0
2023,1518,Thiruvalluvar College of Engineering and Technology Vandavasi Thiruvannamalai District 604505,THIRUVANNAMALAI,SELF FINANCING COLLEGES TIER 3,AU,AUTOMOBILE ENGINEERING,101.0,,,,,,,1,0,0,0,0,0,0,166058.0,,,,,,,1,0,0,0,0,0,0
2023,1518,Thiruvalluvar College of Engineering and Technology Vandavasi Thiruvannamalai District 604505,THIRUVANNAMALAI,SELF FINANCING COLLEGES TIER 3,CE,Civil Engineering,100.5,,,,,,,1,0,0,0,0,0,0,166256.0,,,,,,,1,0,0,0,0,0,0
2023,1518,Thiruvalluvar College of Engineering and Technology Vandavasi Thiruvannamalai District 604505,THIRUVANNAMALAI,SELF FINANCING COLLEGES TIER 3,CS,Computer Science and Engineering,93.0,89.5,,88.5,80.0,,,0,1,0,1,1,0,0,172771.0,174655.0,,175030.0,176714.0,,,0,1,0,1,1,0,0
2023,1518,Thiruvalluvar College of Engineering and Technology Vandavasi Thiruvannamalai District 604505,THIRUVANNAMALAI,SELF FINANCING COLLEGES TIER 3,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,92.0,,,,,,,1,0,0,0,0,0,0,173357.0,,,,,,,1,0,0,0,0,0,0
2023,1518,Thiruvalluvar College of Engineering and Technology Vandavasi Thiruvannamalai District 604505,THIRUVANNAMALAI,SELF FINANCING COLLEGES TIER 3,EE,Electrical and Electronics Engineering,110.0,,,,,,,1,0,0,0,0,0,0,153875.0,,,,,,,1,0,0,0,0,0,0
2023,1518,Thiruvalluvar College of Engineering and Technology Vandavasi Thiruvannamalai District 604505,THIRUVANNAMALAI,SELF FINANCING COLLEGES TIER 3,EI,ELECTRONICS AND INSTRUMENTATION ENGINEERING,82.0,,,,,,,1,0,0,0,0,0,0,176481.0,,,,,,,1,0,0,0,0,0,0
2023,1518,Thiruvalluvar College of Engineering and Technology Vandavasi Thiruvannamalai District 604505,THIRUVANNAMALAI,SELF FINANCING COLLEGES TIER 3,IT,INFORMATION TECHNOLOGY,103.5,80.0,,89.0,96.0,99.5,,0,1,0,1,1,1,0,162875.0,176698.0,,174904.0,170378.0,167537.0,,0,1,0,1,1,1,0
2023,1518,Thiruvalluvar College of Engineering and Technology Vandavasi Thiruvannamalai District 604505,THIRUVANNAMALAI,SELF FINANCING COLLEGES TIER 3,ME,Mechanical Engineering,82.0,,,,,,,1,0,0,0,0,0,0,176557.0,,,,,,,1,0,0,0,0,0,0
2023,1518,Thiruvalluvar College of Engineering and Technology Vandavasi Thiruvannamalai District 604505,THIRUVANNAMALAI,SELF FINANCING COLLEGES TIER 3,PC,PETRO CHEMICAL TECHNOLOGY,,,,,,,,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0
2023,1519,Bharathidasan Engineering College Nattrampalli Post Thiruppathur District 635854,THIRUPATHUR,SELF FINANCING COLLEGES TIER 3,CE,Civil Engineering,,,,,,,,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0
2023,1519,Bharathidasan Engineering College Nattrampalli Post Thiruppathur District 635854,THIRUPATHUR,SELF FINANCING COLLEGES TIER 3,CS,Computer Science and Engineering,119.5,93.5,,112.0,99.0,105.0,104.5,0,1,0,0,0,1,0,136760.0,172208.0,,150104.0,167834.0,161406.0,161887.0,0,1,0,0,0,1,0
2023,1519,Bharathidasan Engineering College Nattrampalli Post Thiruppathur District 635854,THIRUPATHUR,SELF FINANCING COLLEGES TIER 3,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,108.5,85.0,,94.0,87.5,,,0,1,0,1,1,0,0,156566.0,176188.0,,171885.0,175422.0,,,0,1,0,1,1,0,0
2023,1519,Bharathidasan Engineering College Nattrampalli Post Thiruppathur District 635854,THIRUPATHUR,SELF FINANCING COLLEGES TIER 3,EE,Electrical and Electronics Engineering,91.0,,,,,,,1,0,0,0,0,0,0,173839.0,,,,,,,1,0,0,0,0,0,0
2023,1519,Bharathidasan Engineering College Nattrampalli Post Thiruppathur District 635854,THIRUPATHUR,SELF FINANCING COLLEGES TIER 3,IT,INFORMATION TECHNOLOGY,141.0,120.0,,120.5,101.0,,,0,1,0,0,0,0,0,88808.0,135511.0,,134218.0,166196.0,,,0,1,0,0,0,0,0
2023,1519,Bharathidasan Engineering College Nattrampalli Post Thiruppathur District 635854,THIRUPATHUR,SELF FINANCING COLLEGES TIER 3,ME,Mechanical Engineering,90.5,,,,,,,1,0,0,0,0,0,0,174031.0,,,,,,,1,0,0,0,0,0,0
2023,1520,Kingston Engineering College Chithoor Main Road Christianpet Village Katpadi Taluk Vellore District 632059,VELLORE,SELF FINANCING COLLEGES TIER 3,AD,Artificial Intelligence and Data Science,155.5,144.0,124.0,140.0,126.5,105.0,,0,0,0,0,0,0,0,57821.0,82199.0,126981.0,90599.0,121430.0,161168.0,,0,0,0,0,0,0,0
2023,1520,Kingston Engineering College Chithoor Main Road Christianpet Village Katpadi Taluk Vellore District 632059,VELLORE,SELF FINANCING COLLEGES TIER 3,CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,139.5,136.0,112.0,125.5,118.5,,,0,0,0,0,1,0,0,91726.0,100403.0,150762.0,123673.0,138413.0,,,0,0,0,0,1,0,0
2023,1520,Kingston Engineering College Chithoor Main Road Christianpet Village Katpadi Taluk Vellore District 632059,VELLORE,SELF FINANCING COLLEGES TIER 3,CS,Computer Science and Engineering,158.5,139.0,116.5,140.5,93.0,,,0,0,0,0,1,0,0,52376.0,93259.0,142645.0,89931.0,172547.0,,,0,0,0,0,1,0,0
2023,1520,Kingston Engineering College Chithoor Main Road Christianpet Village Katpadi Taluk Vellore District 632059,VELLORE,SELF FINANCING COLLEGES TIER 3,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,136.0,122.5,,127.0,103.5,,,0,0,0,0,1,0,0,99466.0,130374.0,,120344.0,162948.0,,,0,0,0,0,1,0,0
2023,1520,Kingston Engineering College Chithoor Main Road Christianpet Village Katpadi Taluk Vellore District 632059,VELLORE,SELF FINANCING COLLEGES TIER 3,IT,INFORMATION TECHNOLOGY,158.5,145.5,148.5,145.5,94.0,110.0,,0,0,0,0,1,0,0,52803.0,78665.0,72247.0,79292.0,171818.0,154140.0,,0,0,0,0,1,0,0
2023,1520,Kingston Engineering College Chithoor Main Road Christianpet Village Katpadi Taluk Vellore District 632059,VELLORE,SELF FINANCING COLLEGES TIER 3,ME,Mechanical Engineering,94.0,,,,,,,1,0,0,0,0,0,0,172120.0,,,,,,,1,0,0,0,0,0,0
2023,1523,Global Institute of Engineering and Technology Bangalore-Chennai Highway Melvisharam Walajah Taluk Ranipet District 632506,RANIPET,SELF FINANCING COLLEGES TIER 3,AD,Artificial Intelligence and Data Science,128.5,92.5,,114.5,,,,0,1,0,0,0,0,0,116375.0,172928.0,,145739.0,,,,0,1,0,0,0,0,0
2023,1523,Global Institute of Engineering and Technology Bangalore-Chennai Highway Melvisharam Walajah Taluk Ranipet District 632506,RANIPET,SELF FINANCING COLLEGES TIER 3,AU,AUTOMOBILE ENGINEERING,125.0,,,,,,,1,0,0,0,0,0,0,124521.0,,,,,,,1,0,0,0,0,0,0
2023,1523,Global Institute of Engineering and Technology Bangalore-Chennai Highway Melvisharam Walajah Taluk Ranipet District 632506,RANIPET,SELF FINANCING COLLEGES TIER 3,CE,Civil Engineering,,,,,,,,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0
2023,1523,Global Institute of Engineering and Technology Bangalore-Chennai Highway Melvisharam Walajah Taluk Ranipet District 632506,RANIPET,SELF FINANCING COLLEGES TIER 3,CS,Computer Science and Engineering,128.0,95.0,,114.5,113.0,,,0,0,0,0,1,0,0,118192.0,171400.0,,145948.0,148557.0,,,0,0,0,0,1,0,0
2023,1523,Global Institute of Engineering and Technology Bangalore-Chennai Highway Melvisharam Walajah Taluk Ranipet District 632506,RANIPET,SELF FINANCING COLLEGES TIER 3,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,112.5,107.0,97.0,90.0,,,,0,1,0,0,0,0,0,149854.0,158700.0,169512.0,174468.0,,,,0,1,0,0,0,0,0
2023,1523,Global Institute of Engineering and Technology Bangalore-Chennai Highway Melvisharam Walajah Taluk Ranipet District 632506,RANIPET,SELF FINANCING COLLEGES TIER 3,EE,Electrical and Electronics Engineering,82.0,,,,,,,0,0,0,0,0,0,0,176491.0,,,,,,,0,0,0,0,0,0,0
2023,1523,Global Institute of Engineering and Technology Bangalore-Chennai Highway Melvisharam Walajah Taluk Ranipet District 632506,RANIPET,SELF FINANCING COLLEGES TIER 3,IT,INFORMATION TECHNOLOGY,129.0,108.5,,115.5,89.0,127.5,,0,0,0,0,1,1,0,115418.0,156056.0,,143918.0,174805.0,119350.0,,0,0,0,0,1,1,0
2023,1523,Global Institute of Engineering and Technology Bangalore-Chennai Highway Melvisharam Walajah Taluk Ranipet District 632506,RANIPET,SELF FINANCING COLLEGES TIER 3,ME,Mechanical Engineering,100.5,,,,,,,1,0,0,0,0,0,0,166320.0,,,,,,,1,0,0,0,0,0,0
2023,1524,Annamalaiar College of Engineering Modaiyur Village Polur Taluk Thiruvannamalai District 606902,THIRUVANNAMALAI,SELF FINANCING COLLEGES TIER 3,CE,Civil Engineering,140.0,,,,,,,1,0,0,0,0,0,0,90373.0,,,,,,,1,0,0,0,0,0,0
2023,1524,Annamalaiar College of Engineering Modaiyur Village Polur Taluk Thiruvannamalai District 606902,THIRUVANNAMALAI,SELF FINANCING COLLEGES TIER 3,CS,Computer Science and Engineering,87.0,,,,,,,1,0,0,0,0,0,0,175601.0,,,,,,,1,0,0,0,0,0,0
2023,1524,Annamalaiar College of Engineering Modaiyur Village Polur Taluk Thiruvannamalai District 606902,THIRUVANNAMALAI,SELF FINANCING COLLEGES TIER 3,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,,,,,,,,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0
2023,1524,Annamalaiar College of Engineering Modaiyur Village Polur Taluk Thiruvannamalai District 606902,THIRUVANNAMALAI,SELF FINANCING COLLEGES TIER 3,EE,Electrical and Electronics Engineering,,,,,,,,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0
2023,1524,Annamalaiar College of Engineering Modaiyur Village Polur Taluk Thiruvannamalai District 606902,THIRUVANNAMALAI,SELF FINANCING COLLEGES TIER 3,IT,INFORMATION TECHNOLOGY,104.0,,,,,,,1,0,0,0,0,0,0,162502.0,,,,,,,1,0,0,0,0,0,0
2023,1524,Annamalaiar College of Engineering Modaiyur Village Polur Taluk Thiruvannamalai District 606902,THIRUVANNAMALAI,SELF FINANCING COLLEGES TIER 3,ME,Mechanical Engineering,93.5,,,,,,,1,0,0,0,0,0,0,172296.0,,,,,,,1,0,0,0,0,0,0
2023,1525,Podhigai College of Engineering and Technology Vinayakapuram Adiyur Post Tirupattur District 635601,THIRUPATHUR,SELF FINANCING COLLEGES TIER 3,CE,Civil Engineering,103.0,,,,,,,1,0,0,0,0,0,0,163715.0,,,,,,,1,0,0,0,0,0,0
2023,1525,Podhigai College of Engineering and Technology Vinayakapuram Adiyur Post Tirupattur District 635601,THIRUPATHUR,SELF FINANCING COLLEGES TIER 3,CS,Computer Science and Engineering,103.5,87.0,91.5,97.5,94.0,,,0,1,1,1,0,0,0,162936.0,175696.0,173617.0,169103.0,171779.0,,,0,1,1,1,0,0,0
2023,1525,Podhigai College of Engineering and Technology Vinayakapuram Adiyur Post Tirupattur District 635601,THIRUPATHUR,SELF FINANCING COLLEGES TIER 3,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,124.0,,,,,,,1,0,0,0,0,0,0,127303.0,,,,,,,1,0,0,0,0,0,0
2023,1525,Podhigai College of Engineering and Technology Vinayakapuram Adiyur Post Tirupattur District 635601,THIRUPATHUR,SELF FINANCING COLLEGES TIER 3,EE,Electrical and Electronics Engineering,86.5,,,,,,,1,0,0,0,0,0,0,175809.0,,,,,,,1,0,0,0,0,0,0
2023,1525,Podhigai College of Engineering and Technology Vinayakapuram Adiyur Post Tirupattur District 635601,THIRUPATHUR,SELF FINANCING COLLEGES TIER 3,IT,INFORMATION TECHNOLOGY,86.0,,,,,,,1,0,0,0,0,0,0,175935.0,,,,,,,1,0,0,0,0,0,0
2023,1525,Podhigai College of Engineering and Technology Vinayakapuram Adiyur Post Tirupattur District 635601,THIRUPATHUR,SELF FINANCING COLLEGES TIER 3,ME,Mechanical Engineering,88.5,,,,,,,1,0,0,0,0,0,0,175033.0,,,,,,,1,0,0,0,0,0,0
2023,1526,Sri Krishna College of Engineering Tiruttani High Road Arakkonam Ranipet District 631003,RANIPET,SELF FINANCING COLLEGES TIER 3,CE,Civil Engineering,,,,,,,,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0
2023,1526,Sri Krishna College of Engineering Tiruttani High Road Arakkonam Ranipet District 631003,RANIPET,SELF FINANCING COLLEGES TIER 3,CS,Computer Science and Engineering,93.0,,,,,,,1,0,0,0,0,0,0,172586.0,,,,,,,1,0,0,0,0,0,0
2023,1526,Sri Krishna College of Engineering Tiruttani High Road Arakkonam Ranipet District 631003,RANIPET,SELF FINANCING COLLEGES TIER 3,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,114.5,,,,,,,1,0,0,0,0,0,0,146556.0,,,,,,,1,0,0,0,0,0,0
2023,1526,Sri Krishna College of Engineering Tiruttani High Road Arakkonam Ranipet District 631003,RANIPET,SELF FINANCING COLLEGES TIER 3,EE,Electrical and Electronics Engineering,,,,,,,,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0
2023,1526,Sri Krishna College of Engineering Tiruttani High Road Arakkonam Ranipet District 631003,RANIPET,SELF FINANCING COLLEGES TIER 3,ME,Mechanical Engineering,86.5,,,,,,,1,0,0,0,0,0,0,175803.0,,,,,,,1,0,0,0,0,0,0
2023,1529,Oxford College of Engineering Venmani Village Karaipoondi Post Polur Taluk Thiruvannamalai District 606803,THIRUVANNAMALAI,SELF FINANCING COLLEGES TIER 3,CE,Civil Engineering,,,,,,,,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0
2023,1529,Oxford College of Engineering Venmani Village Karaipoondi Post Polur Taluk Thiruvannamalai District 606803,THIRUVANNAMALAI,SELF FINANCING COLLEGES TIER 3,CS,Computer Science and Engineering,83.0,,,,,,,1,0,0,0,0,0,0,176381.0,,,,,,,1,0,0,0,0,0,0
2023,1529,Oxford College of Engineering Venmani Village Karaipoondi Post Polur Taluk Thiruvannamalai District 606803,THIRUVANNAMALAI,SELF FINANCING COLLEGES TIER 3,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,,,,,,,,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0
2023,1529,Oxford College of Engineering Venmani Village Karaipoondi Post Polur Taluk Thiruvannamalai District 606803,THIRUVANNAMALAI,SELF FINANCING COLLEGES TIER 3,EE,Electrical and Electronics Engineering,,,,,,,,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0
2023,1529,Oxford College of Engineering Venmani Village Karaipoondi Post Polur Taluk Thiruvannamalai District 606803,THIRUVANNAMALAI,SELF FINANCING COLLEGES TIER 3,ME,Mechanical Engineering,,,,,,,,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0
2023,1605,Idhaya Engineering College for Women Chinnasalem Kallakkurichi District 606201,KALLAKURICHI,SELF FINANCING COLLEGES TIER 3,CS,Computer Science and Engineering,123.0,95.0,109.5,98.0,99.0,101.0,,0,1,0,1,1,1,0,128853.0,171311.0,154265.0,169006.0,168149.0,165766.0,,0,1,0,1,1,1,0
2023,1605,Idhaya Engineering College for Women Chinnasalem Kallakkurichi District 606201,KALLAKURICHI,SELF FINANCING COLLEGES TIER 3,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,97.5,,,90.5,87.5,,,0,0,0,1,1,0,0,169165.0,,,174096.0,175417.0,,,0,0,0,1,1,0,0
2023,1605,Idhaya Engineering College for Women Chinnasalem Kallakkurichi District 606201,KALLAKURICHI,SELF FINANCING COLLEGES TIER 3,EE,Electrical and Electronics Engineering,115.0,102.0,,,,,,0,1,0,0,0,0,0,144853.0,164914.0,,,,,,0,1,0,0,0,0,0
2023,1605,Idhaya Engineering College for Women Chinnasalem Kallakkurichi District 606201,KALLAKURICHI,SELF FINANCING COLLEGES TIER 3,IT,INFORMATION TECHNOLOGY,142.0,112.0,134.0,123.0,97.5,114.5,,0,1,0,1,0,1,0,86211.0,150842.0,104649.0,129495.0,169065.0,146399.0,,0,1,0,1,0,1,0
2023,2005,Government College of Technology (Autonomous) Thadagam Road Coimbatore District 641013,COIMBATORE,GOVERNMENT ENGG COLLEGES,CE,Civil Engineering,178.545,171.0,164.0,164.0,158.0,142.0,133.0,0,0,0,0,0,0,0,20161.0,31512.0,42170.0,42839.0,53365.0,86694.0,107335.0,0,0,0,0,0,0,0
2023,2005,Government College of Technology (Autonomous) Thadagam Road Coimbatore District 641013,COIMBATORE,GOVERNMENT ENGG COLLEGES,CS,Computer Science and Engineering,196.5,195.5,194.0,195.0,184.0,186.0,168.5,0,0,0,0,0,0,0,1717.0,2463.0,3493.0,2875.0,13900.0,11325.0,35106.0,0,0,0,0,0,0,0
2023,2005,Government College of Technology (Autonomous) Thadagam Road Coimbatore District 641013,COIMBATORE,GOVERNMENT ENGG COLLEGES,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,195.5,194.0,191.5,192.5,179.5,174.0,,0,0,0,0,0,0,0,2540.0,3374.0,5748.0,4538.0,19263.0,26376.0,,0,0,0,0,0,0,0
2023,2005,Government College of Technology (Autonomous) Thadagam Road Coimbatore District 641013,COIMBATORE,GOVERNMENT ENGG COLLEGES,EE,Electrical and Electronics Engineering,192.5,190.5,187.704999999999,187.0,176.5,184.5,154.5,0,0,0,0,0,0,0,4781.0,6767.0,9750.0,10672.0,23087.0,13096.0,59952.0,0,0,0,0,0,0,0
